three boys,det:num n
sure,adj
because it get dry,conj pro:per v adj
no I don't think that would work,co pro:sub mod v pro:dem mod v
oh that's the windshield wiper for paint,co pro:dem det:art n prep n
no,co
whoops,co
excuse me,v pro:obj
that's very pretty,pro:dem adv adv
yes I do have a pocket,co pro:sub mod v det:art n
the other hand,det:art qn n
count the boys,v det:art n
alright Adam,co n:prop
what would you do with a gun_pen,pro:int mod pro:per v prep det:art chi
yes,co
ouch you hit my toe with that big power shovel,v pro:per v det:poss n prep pro:dem adj n n
you could give me a shot,pro:per mod v pro:obj det:art n
I didn't do that,pro:sub mod v pro:dem
ow,co
I was holding the cart and you hit your face on the cart,pro:sub aux part det:art n coord pro:per v det:poss n prep det:art n
no Adam had the compass Paul,co n:prop v det:art n n:prop
that's one penny please,pro:dem pro:indef n co
writing bullets,part n
it's not a ball to throw,pro:per neg det:art n inf v
please drill a hole for your little brother,co n det:art n prep det:poss adj n
thank_you,co
I don't think I'd like either one thank_you,pro:sub mod v pro:sub v qn pro:indef n
here's some medicine,pro:exist qn n
because I was afraid you were hurt,conj pro:sub cop adj pro:per aux v
I don't give money out in the store,pro:sub mod v n adv prep det:art n
he know you're such a nice big boy who can do so many things so much better than he can,pro:sub v pro:per qn det:art adj adj n pro:rel mod v adv qn n adv adv adv prep pro:sub mod
no it's not for you,co pro:per neg prep pro:per
yes,co
put the cover back on Adam,v det:art n adv prep n:prop
let's use this one,v v pro:dem pro:indef
I just sell food,pro:sub adv v n
alright here,co adv
we need a circle just that size,pro:sub v det:art n adj det:dem n
a circle just that size,det:art v adj det:dem n
I don't think that's exactly right,pro:sub mod v pro:rel adv n
say thank_you,v n
alright I'll give you thirty cents back,co pro:sub v pro:per det:num n adv
you put them in separate groups on the floor,pro:per v pro:obj prep adj n prep det:art n
he wants to play with you,pro:sub v inf v prep pro:per
just like that,adv prep pro:dem
thank_you that's exactly right,co pro:rel adv co
it has a tip,pro:per aux det:art n
thank_you,co
stop Diandra,n n:prop
I'll trim it just a bit,pro:sub v pro:per adv det:art n
alright Paul,co n:prop
thank_you,co
mhm,co
he's going to drill a hole for you,pro:sub part inf v det:art n prep pro:per
that's very nice,pro:dem adv adj
yes,co
I thought you went to nursery school,pro:sub v pro:per v prep n n
oh a strike,co det:art n
that's alright,pro:dem adj
I'll sell it to you for fifty cents,pro:sub v pro:per prep pro:per prep det:num n
you look in there and I'll look in here,pro:per v adv adv coord pro:sub v adv adv
Mommy,n:prop
alright,co
bend it,v pro:per
I don't know what's in that bag Adam,pro:sub mod v pro:int adv pro:dem n n:prop
I didn't think dogs and bulls were such good friends,pro:sub mod v n coord n cop qn adj n
yes it's sort of an egg shape,co pro:per n prep det:art n n
the tagalong man,det:art n n
put the cover back on,v det:art n adv adv
you don't have_to have a dollar,pro:per mod mod:aux v det:art n
oh you're going to pick it up,co pro:per part inf v pro:per adv
well I don't really know,co pro:sub mod adv v
a mailbox,det:art
well that was fast,co pro:dem cop adv
maybe you'd like to build with Robin,adv pro:per v inf v prep n:prop
that's the biggest round one,pro:dem det:art adj adj pro:indef
now Adam let's start I cut this way,adv n:prop v v pro:sub v pro:dem n
I think something's wrong with that,pro:sub v pro:indef adj prep pro:dem
it doesn't seem to be making a hole,pro:per mod cop inf aux part det:art n
he doesn't know dogs and boys,pro:sub mod v n coord n
twist it,v pro:per
not bullets,neg n
I thought you were looking for a scissors,pro:sub v pro:per aux part prep det:art n
it shoots medicine,pro:per v n
here Adam,adv n:prop
no d,qn n:let
or vaccines,coord n
I'm afraid I don't have any juice but you may have a banana,pro:sub adj pro:sub mod v qn n conj pro:per mod v det:art n
it's in the bank,pro:per prep det:art n
you turn this,pro:per v pro:dem
you're gonna pull a trick on me,pro:per mod:aux v det:art n prep pro:obj
yes they don't have the same name,co pro:sub mod v det:art adj n
I'll hold this down,pro:sub v pro:dem adv
thank_you very kindly Adam that was very nice of you,co adv adv n:prop pro:rel cop adv adj prep pro:per
maybe I could find an envelope but I don't have a scissors,adv pro:sub mod v det:art n conj pro:sub mod v det:art n
let's sort them out,v v pro:obj adv
in the bank,prep det:art n
you turn it,pro:per v pro:per
here's the ball,pro:exist det:art n
I don't know exactly,pro:sub mod v adv
you may give Robin a banana and Ursula a banana if you like to,pro:per mod v n:prop det:art n coord n:prop det:art n conj pro:per v inf
yes I think the umbrella's ready,co pro:sub v det:art n adj
mhm,co
whoops not too fast,co neg adv adv
hold my hand we're going to cross the street,v det:poss n pro:sub part inf v det:art n
here's another one,pro:exist qn pro:indef
I had some spaghetti like a corkscrew,pro:sub v qn n prep det:art n
alright,co
you can turn it over and do a different one,pro:per mod v pro:per adv coord v det:art adj pro:indef
yes,co
oh we have_to use the pretty umbrella,co pro:sub mod:aux v det:art adj n
it sounds like you're scratching your floor,pro:per v prep pro:per part det:poss n
yes,co
maybe,adv
that's a very pretty umbrella,pro:dem det:art adv adj n
yes,co
oh yes you can,co co pro:per mod
this kind,pro:dem adj
yes,co
that's right,pro:dem n
mhm,co
and you have_to put it around her head,coord pro:per mod:aux v pro:per prep det:poss n
it's hard,pro:per adj
oh they're going to camp,co pro:sub part inf v
lots_of different things,qn adj n
www,
that's right,pro:dem n
oh yes,co co
no I don't,co pro:sub mod
that's right,pro:dem n
you have_to ask for it,pro:per mod:aux v prep pro:per
I'll see if I can make the shape,pro:sub v conj pro:sub mod v det:art n
remember Paul's a dinosaur,co n:prop det:art n
not too fast,neg adv adv
yes,co
you can keep the board,pro:per mod v det:art n
all the other animals are afraid of a dinosaur because he's so big,qn det:art qn n cop adj prep det:art n conj pro:sub adv adj
that's got a_lot_of writing on it though,pro:dem part qn part prep pro:per adv
I put mine away over here,pro:sub v n adv prep adv
just blow very hard,adj n adv adv
I had some like this,pro:sub v qn prep pro:dem
well there's too much writing,co pro:exist adv qn part
oh thank_you,co n
yes,co
oh you're a dinosaur too,co pro:per det:art n post
you can have this one,pro:per mod v pro:dem pro:indef
you're the big brother dinosaur,pro:per det:art adj n n
I didn't,pro:sub mod
I didn't know an umbrella had arms,pro:sub mod v det:art n v n
I think you could blow it Adam,pro:sub v pro:per mod v pro:per n:prop
I think perhaps it might do better on the floor,pro:sub v adv pro:per mod v adv prep det:art n
Diandra here's your book dear,n:prop pro:exist det:poss n co
your letter the one you wrote,det:poss n det:art pro:indef pro:per v
now you can set this in different places and see what it does,adv pro:per mod v det:dem prep adj n coord v pro:int pro:per mod
I didn't know that an umbrella had arms,pro:sub mod v pro:rel det:art n v n
see Robin can read,v n:prop n v
oh no I'm sure that's not hard to do at all dear,co co pro:sub adj pro:dem neg adj inf v prep qn co
I thought you drew one for me,pro:sub v pro:per v pro:indef prep pro:obj
when you start going to school you can read too,conj pro:per v part prep n pro:per mod v post
there's one right at your finger,pro:exist pro:indef adv prep det:poss n
no it doesn't,co pro:per mod
try it,v pro:per
Paul has his,n:prop aux det:poss
no I can't,co pro:sub mod
each time you move it it gets a different design,qn n pro:per v pro:per pro:per v det:art adj n
here they are,adv pro:sub cop
I think he means old+fashioned,pro:sub v pro:sub v
just like you blew up the duck,adv prep pro:per v adv det:art n
no,co
no thank_you,qn n
yes,co
oh that's such good juice,co pro:dem qn adj n
oh that's for the doctor,co pro:dem conj det:art n
well they're just little cars,co pro:sub adv adj n
you watch and see how Robin does it,pro:per v coord v adv:int n:prop mod pro:per
I didn't bring any today no,pro:sub mod v qn adv:tem co
don't forget the cover Adam over under the chair,mod v det:art n n:prop adv prep det:art n
I want xxx,pro:sub v
I don't think it'll write your name but it'll make lots_of different designs,pro:sub mod v pro:per v det:poss n conj pro:per v qn adj n
she brought all the toys the other day,pro:sub v adv det:art n det:art qn n
no Paul let him share,co n:prop v pro:obj n
a syrup,det:art n
I don't see television very often so I guess I don't know,pro:sub mod v n adv adv conj pro:sub v pro:sub mod v
here's the wing,pro:exist det:art n
that's hard,pro:dem adv
xxx,
not very well,neg adv adv
there it is,adv pro:per cop
Paul that was a very nice story,n:prop pro:rel cop det:art adv adj n
isn't that nice,cop pro:dem adj
here's a star,pro:exist det:art n
alright try,co v
it will take time it has_to grow,pro:per mod v v pro:per mod:aux v
a rally,det:art n
yes I can,co pro:sub mod
you said to put up my umbrella,pro:per v inf v adv det:poss n
Adam come back in here please,n:prop v adv prep adv co
no I don't think I do,co pro:sub mod v pro:sub v
there,adv
you're stuck,pro:per v
here Adam here's the cap,adv n:prop pro:exist det:art n
I just don't know about Rocky,pro:sub adv mod v prep n:prop
alright now,co adv
you could fold it,pro:per mod v pro:per
again,adv
okay,co
alright,co
again,adv
alright,co
it might do something surprising,pro:per mod v pro:indef part
yes,co
Robin would you give him a few pieces of paper,n:prop mod pro:per v pro:obj det:art qn n prep n
it looks like an old+fashioned light bulb,pro:per v prep det:art n n
just right,adv n
thank_you,co
I don't have no many babies,pro:sub mod v qn qn n
smoking a peace pipe,part det:art n n
yes,co
that's my umbrella,pro:dem det:poss n
mhm,co
that's right,pro:dem n
that's nice,pro:dem adj
but you're losing too much air,conj pro:per part adv qn n
Adam says he's your father,n:prop v pro:sub det:poss n
no,co
you're going to give me a shot,pro:per part inf v pro:obj det:art n
Paul is still sleeping,n:prop cop adv part
that's right,pro:dem n
he's making you an umbrella,pro:sub part pro:per det:art n
try to get the air down through the hole,v inf v det:art n adv prep det:art n
oh Paul you're the teacher,co n:prop pro:per det:art n
uhhuh,co
you read a story to the class now,pro:per v det:art n prep det:art n adv
sure,adj
alright,co
in_case you want to carry it with you,conj pro:per v inf v pro:per prep pro:per
you blow and let me go get Paul and Diandra,pro:per v coord v pro:obj v v n:prop coord n:prop
look in the mirror Adam,v prep det:art n n:prop
that's my umbrella,pro:dem det:poss n
it is too tight,pro:per cop adv adv
alright,co
that's right,pro:dem n
yes,co
Adam says it's mine,n:prop v pro:per pro:poss
Adam Smith now it's your turn to read a story to the class,n:prop n:prop adv pro:per det:poss n inf v det:art n prep det:art n
it's mine,pro:per pro:poss
I'm going upstairs and check on Paul,pro:sub part adv coord n prep n:prop
it's a little bit too big,pro:per det:art adj n adv adj
it's mine,pro:per pro:poss
that was very close,pro:dem cop adv adj
now it looks like a street light,adv pro:per v prep det:art n n
it's mine,pro:per pro:poss
okay now you can play it,co adv pro:per mod v pro:per
make it a tiny bit smaller,v pro:per det:art adj n adj
yes you're the teacher,co pro:per det:art n
I had it first,pro:sub v pro:per adv
you didn't put the top back on the yellow,pro:per mod v det:art adj adv prep det:art n
a funnel,det:art n
I xxx,pro:sub
no you didn't get it,co pro:per mod v pro:per
let's put up a block so it doesn't go too far,v part prep det:art n co pro:per mod v adv adv
yours looks like a dirigible the kind of balloon people used to fly inside of,pro:poss v prep det:art n det:art n prep n n v prep n adv prep
you almost did,pro:per adv v
Robin told you,n:prop v pro:per
oh no this is Adam's,co co pro:dem cop n:prop
operating room,part n
oh,co
you can pour things through here into a small bottle,pro:per mod v n adv adv prep det:art adj n
a bean bean,det:art n n
you just put it on there,pro:per adv v pro:per prep adv
maybe you could hang it on the line,adv pro:per mod v pro:per prep det:art n
oh it's a cocoa bean,co pro:per det:art n n
you boys stop chasing each_other,pro:per n n part pro:refl
no I'll think I'll bring it back,co pro:sub v pro:sub v pro:per adv
I don't know where,pro:sub mod v adv:int
no probably something like rubber,co adv pro:indef co n
it looks like he's heading for the chair leg,pro:per cop conj pro:sub part prep det:art n n
no it's just very big,co pro:per adj adv adj
let's make it a tiny bit smaller,v v pro:per det:art adj n adj
bigger than this room,adj prep pro:dem n
oh no,co co
that's not good for you,pro:dem neg adj prep pro:per
yes that balloon is strong,co pro:dem n cop adj
cocoa beans,n n
you hold this down,pro:per v pro:dem adv
alright,co
take a test,v det:art n
I know you won't,pro:sub v pro:per mod
but why don't we not not do that today,conj adv:int mod pro:sub neg neg v pro:dem adv:tem
